species,lat,lon,year,country_name,iso3,source_type,location_type,source,is_point
Ae. aegypti,-5.17,38.78,1970,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-5.1,38.63,1970,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-3.04,40.14,1970,Kenya,KEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,1.55,110.34,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,4.25,117.88,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,4.4,113.98,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,4.47,118.6,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.0,118.0,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.22,115.6,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.28,115.25,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.37,115.23,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.45,119.13,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.57,115.6,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.78,118.15,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.84,118.11,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,6.65,117.48,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,6.9,116.84,1970,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,14.63,121.03,1970,Philippines,PHL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.54,-72.34,1970,Haiti,HTI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.55,-72.33,1970,Haiti,HTI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,29.21,-82.15,1970,United States of America,USA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.22,106.87,1971,Indonesia,IDN,unpublished,,Kraemer et al. 2015/2017,False
Ae. aegypti,-6.19,106.81,1971,Indonesia,IDN,unpublished,,Kraemer et al. 2015/2017,False
Ae. aegypti,-6.16,106.79,1971,Indonesia,IDN,unpublished,,Kraemer et al. 2015/2017,False
Ae. aegypti,-6.14,106.8,1971,Indonesia,IDN,unpublished,,Kraemer et al. 2015/2017,False
Ae. aegypti,-8.81,13.23,1971,Angola,AGO,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.9,39.27,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.85,39.28,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.84,39.29,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.83,39.27,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.83,39.25,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.82,39.28,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.82,39.32,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.82,39.25,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.82,39.29,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.81,39.29,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.8,39.25,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.79,39.23,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.78,39.27,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.75,39.28,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.22,106.87,1971,Indonesia,IDN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-3.75,39.82,1971,Kenya,KEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-3.62,30.58,1971,United Republic of Tanzania,TZA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,10.35,-66.99,1971,Venezuela,VEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,10.49,-66.87,1971,Venezuela,VEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,10.5,-66.92,1971,Venezuela,VEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.49,97.63,1971,Myanmar,MMR,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.77,94.73,1971,Myanmar,MMR,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,17.33,96.5,1971,Myanmar,MMR,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.38,-65.72,1971,Puerto Rico,PRI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.38,-65.82,1971,Puerto Rico,PRI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.4,-66.04,1971,Puerto Rico,PRI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.14,94.9,1971,Myanmar,MMR,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,22.11,95.14,1971,Myanmar,MMR,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,34.45,-81.78,1971,United States of America,USA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-22.27,166.45,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-21.57,165.48,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-21.4,165.82,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-21.13,164.89,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-21.06,164.85,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-20.66,166.54,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-20.6,166.57,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-20.45,166.6,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-20.41,166.61,1972,New Caledonia,NCL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-19.06,-169.87,1972,Niue,NIU,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-13.91,-171.73,1972,Samoa,WSM,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-7.49,178.68,1972,Tuvalu,TUV,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-3.75,39.82,1972,Kenya,KEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-0.5,30.5,1972,Uganda,UGA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-0.4,31.15,1972,Uganda,UGA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-0.34,31.73,1972,Uganda,UGA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,0.32,32.58,1972,Uganda,UGA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,0.71,30.05,1972,Uganda,UGA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.5,-54.08,1972,Suriname,SUR,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.83,-55.17,1972,Suriname,SUR,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.35,-11.7,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.43,-11.83,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.67,-10.97,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.71,-11.93,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.77,-12.08,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.98,-10.68,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.33,-13.07,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.34,-10.38,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.42,-13.27,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.45,-11.7,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.47,-13.26,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.48,-13.24,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.49,-13.23,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.7,-13.07,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.72,-11.95,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.76,-75.88,1972,Colombia,COL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.76,-11.83,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,9.05,-76.0,1972,Colombia,COL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,9.33,-12.3,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,9.52,-11.37,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,9.53,-11.36,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,9.68,-11.73,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,9.69,-11.72,1972,Sierra Leone,SLE,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,12.96,77.58,1972,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,17.97,-66.91,1972,Puerto Rico,PRI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.52,73.88,1972,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.52,73.87,1972,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.52,73.87,1972,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.55,73.83,1972,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,29.67,-82.36,1972,United States of America,USA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,41.18,-73.89,1972,United States of America,USA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-9.58,160.15,1973,Solomon Islands,SLB,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-3.75,39.82,1973,Kenya,KEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,5.56,-0.2,1973,Ghana,GHA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,12.92,79.14,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,12.96,77.58,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,13.71,74.66,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,13.79,100.57,1973,Thailand,THA,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,14.42,-16.97,1973,Senegal,SEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,14.67,-17.44,1973,Senegal,SEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,14.75,-17.42,1973,Senegal,SEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,14.81,-16.83,1973,Senegal,SEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,15.9,73.82,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.66,73.52,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.68,74.46,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.7,74.23,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.7,74.23,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.82,74.64,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.86,74.57,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,16.92,73.93,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,17.29,74.18,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,17.53,73.51,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,17.67,75.9,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,17.67,75.9,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,17.69,74.0,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.17,76.03,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.17,73.77,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.21,-67.14,1973,Puerto Rico,PRI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.44,-66.05,1973,Puerto Rico,PRI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.46,74.58,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.5,73.87,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.51,73.86,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.51,73.86,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.51,73.87,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.52,73.86,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.52,73.85,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.53,73.91,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.53,73.89,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.53,73.87,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.56,73.76,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.58,73.83,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.62,73.81,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.62,73.84,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.63,73.78,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.68,73.73,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.9,72.81,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.95,72.83,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.95,72.8,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.98,72.84,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.99,73.11,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.0,72.84,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.01,72.86,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.15,77.31,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.19,72.97,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.19,72.97,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.21,73.16,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.26,76.77,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.3,73.06,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.84,75.89,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.89,75.32,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.89,75.32,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,19.99,72.73,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.05,78.96,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.1,77.14,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.34,79.16,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.4,78.14,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.53,76.18,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.56,78.84,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.7,76.57,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.7,77.0,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.73,78.32,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.75,78.6,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,20.86,77.73,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.16,79.09,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.17,79.66,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.22,79.2,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.23,79.2,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.25,77.51,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.39,78.92,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.46,80.2,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.53,79.34,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,21.65,78.18,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,24.57,77.72,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,28.99,77.02,1973,India,IND,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-21.14,-175.22,1974,Tonga,TON,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-18.14,178.44,1974,Fiji,FJI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-18.13,178.43,1974,Fiji,FJI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-17.8,177.42,1974,Fiji,FJI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-17.61,177.45,1974,Fiji,FJI,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-16.25,168.16,1974,Vanuatu,VUT,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-9.42,179.86,1974,Tuvalu,TUV,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-8.51,179.19,1974,Tuvalu,TUV,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.21,106.85,1974,Indonesia,IDN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.18,106.86,1974,Indonesia,IDN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.16,106.8,1974,Indonesia,IDN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-6.15,106.84,1974,Indonesia,IDN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-3.75,39.82,1974,Kenya,KEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-1.29,36.85,1974,Kenya,KEN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-0.52,166.93,1974,Nauru,NRU,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,-0.52,166.92,1974,Nauru,NRU,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,1.3,103.85,1974,Singapore,SGP,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,1.45,125.2,1974,Indonesia,IDN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,3.21,101.64,1974,Malaysia,MYS,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.12,171.06,1974,Marshall Islands,MHL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,7.12,171.37,1974,Marshall Islands,MHL,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.95,-79.54,1974,Panama,PAN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,8.96,-79.53,1974,Panama,PAN,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,15.14,145.72,1974,Northern Mariana Islands,MNP,published,point,Kraemer et al. 2015/2017,True
Ae. aegypti,18.24,75.69,1974,India,IND,published,point,Kraemer et al. 2015/2017,True
