city,country,lat,lon,population,month,temp_mean_c,rh_mean_pct,precip_sum_mm,vpd_kpa,photoperiod_h,vpd_score,temp_score_aegypti,temp_score_albopictus,photo_factor_albopictus_temperate_only,suitability_score_aegypti,suitability_score_albopictus,elevation_m
Knoxville,United States,35.9692,-83.9496,618226,2,5.91,65.0,112.1,0.3257,10.68,1.0,0.0,0.0,0.0,0.0,0.0,
Knoxville,United States,35.9692,-83.9496,618226,3,10.08,62.4,127.3,0.4636,11.73,1.0,0.0,0.0,0.5,0.0,0.0,
Knoxville,United States,35.9692,-83.9496,618226,4,15.15,62.7,112.4,0.6412,12.92,1.0,0.0145,0.306,0.5,0.0145,0.153,
Knoxville,United States,35.9692,-83.9496,618226,5,19.65,69.6,98.2,0.696,13.91,1.0,0.3855,0.6399,1.0,0.3855,0.6399,
Knoxville,United States,35.9692,-83.9496,618226,6,23.74,69.5,98.3,0.8968,14.43,1.0,0.7233,0.9439,1.0,0.7233,0.9439,
Knoxville,United States,35.9692,-83.9496,618226,7,25.27,72.9,124.3,0.8738,14.22,1.0,0.8492,0.9432,1.0,0.8492,0.9432,
Knoxville,United States,35.9692,-83.9496,618226,8,24.72,72.6,91.0,0.855,13.37,1.0,0.804,0.9836,0.5,0.804,0.4918,
Knoxville,United States,35.9692,-83.9496,618226,9,21.63,70.3,93.6,0.7682,12.21,1.0,0.5488,0.7868,0.5,0.5488,0.3934,
Knoxville,United States,35.9692,-83.9496,618226,10,15.37,69.7,76.7,0.529,11.06,1.0,0.0327,0.3225,0.0,0.0327,0.0,
Knoxville,United States,35.9692,-83.9496,618226,11,9.38,68.0,97.5,0.3774,10.05,1.0,0.0,0.0,0.0,0.0,0.0,
Knoxville,United States,35.9692,-83.9496,618226,12,5.49,71.4,121.5,0.2581,9.57,1.0,0.0,0.0,0.0,0.0,0.0,
Jurong,China,31.946,119.164,617706,1,3.2,71.1,60.3,0.2219,10.13,1.0,0.0,0.0,0.0,0.0,0.0,
Jurong,China,31.946,119.164,617706,2,5.58,69.7,59.5,0.275,10.87,1.0,0.0,0.0,0.0,0.0,0.0,
Jurong,China,31.946,119.164,617706,3,10.07,68.1,85.7,0.3941,11.77,1.0,0.0,0.0,0.5,0.0,0.0,
Jurong,China,31.946,119.164,617706,4,16.05,67.8,96.6,0.5874,12.79,1.0,0.0894,0.3735,0.5,0.0894,0.1867,
Jurong,China,31.946,119.164,617706,5,21.25,69.8,127.5,0.763,13.63,1.0,0.5179,0.7591,1.0,0.5179,0.7591,
Jurong,China,31.946,119.164,617706,6,24.79,76.1,241.6,0.7484,14.08,1.0,0.8097,0.9785,1.0,0.8097,0.9785,
Jurong,China,31.946,119.164,617706,7,28.33,79.2,222.0,0.803,13.9,1.0,0.8977,0.7175,1.0,0.8977,0.7175,
Jurong,China,31.946,119.164,617706,8,27.71,79.8,173.8,0.7512,13.17,1.0,0.9495,0.7636,0.5,0.9495,0.3818,
Jurong,China,31.946,119.164,617706,9,23.48,76.6,87.9,0.6756,12.18,1.0,0.7014,0.9242,0.5,0.7014,0.4621,
Jurong,China,31.946,119.164,617706,10,17.86,71.8,58.3,0.576,11.19,1.0,0.2382,0.5074,0.0,0.2382,0.0,
Jurong,China,31.946,119.164,617706,11,11.65,71.6,58.0,0.3894,10.33,1.0,0.0,0.0466,0.0,0.0,0.0,
Jurong,China,31.946,119.164,617706,12,5.37,69.3,38.7,0.275,9.92,1.0,0.0,0.0,0.0,0.0,0.0,
Arusha,Tanzania,-3.3667,36.6833,617631,1,19.83,67.0,88.5,0.7642,12.17,1.0,0.4003,0.6532,1.0,0.4003,0.6532,
Arusha,Tanzania,-3.3667,36.6833,617631,2,20.45,63.2,77.8,0.8845,12.11,1.0,0.4518,0.6996,1.0,0.4518,0.6996,
Arusha,Tanzania,-3.3667,36.6833,617631,3,20.33,70.1,152.2,0.7132,12.02,1.0,0.4418,0.6906,1.0,0.4418,0.6906,
Arusha,Tanzania,-3.3667,36.6833,617631,4,19.15,81.2,156.5,0.416,11.93,1.0,0.3442,0.6028,1.0,0.3442,0.6028,
Arusha,Tanzania,-3.3667,36.6833,617631,5,17.65,81.5,61.3,0.3737,11.85,1.0,0.2213,0.4921,1.0,0.2213,0.4921,
Arusha,Tanzania,-3.3667,36.6833,617631,6,16.0,78.2,13.2,0.3959,11.81,1.0,0.085,0.3695,1.0,0.085,0.3695,
Arusha,Tanzania,-3.3667,36.6833,617631,7,15.14,75.5,9.4,0.4217,11.82,1.0,0.0144,0.3059,1.0,0.0144,0.3059,
Arusha,Tanzania,-3.3667,36.6833,617631,8,16.06,71.9,9.5,0.5127,11.89,1.0,0.0898,0.3738,1.0,0.0898,0.3738,
Arusha,Tanzania,-3.3667,36.6833,617631,9,17.6,66.6,8.8,0.6715,11.98,1.0,0.2169,0.4882,1.0,0.2169,0.4882,
Arusha,Tanzania,-3.3667,36.6833,617631,10,19.04,65.9,36.4,0.7516,12.08,1.0,0.3357,0.5951,1.0,0.3357,0.5951,
Arusha,Tanzania,-3.3667,36.6833,617631,11,19.43,72.3,112.6,0.6242,12.16,1.0,0.3675,0.6237,1.0,0.3675,0.6237,
Arusha,Tanzania,-3.3667,36.6833,617631,12,19.41,73.3,116.9,0.6017,12.19,1.0,0.3657,0.6221,1.0,0.3657,0.6221,
Bihtā,India,25.5619,84.87,617427,1,15.56,71.6,17.8,0.5029,10.57,1.0,0.049,0.3371,0.0,0.049,0.0,
Bihtā,India,25.5619,84.87,617427,2,19.61,63.1,17.7,0.8419,11.14,1.0,0.3829,0.6375,0.0,0.3829,0.0,
Bihtā,India,25.5619,84.87,617427,3,25.35,47.5,11.7,1.6977,11.82,0.6512,0.8559,0.9372,0.5,0.5573,0.3051,
Bihtā,India,25.5619,84.87,617427,4,30.74,39.3,11.9,2.6868,12.61,0.1566,0.6977,0.54,0.5,0.1093,0.0423,
Bihtā,India,25.5619,84.87,617427,5,32.69,48.4,28.7,2.5505,13.25,0.2247,0.5362,0.3965,0.5,0.1205,0.0446,
Bihtā,India,25.5619,84.87,617427,6,32.23,62.6,186.1,1.8,13.59,0.6,0.5743,0.4304,1.0,0.3446,0.2582,
Bihtā,India,25.5619,84.87,617427,7,29.96,79.5,324.1,0.8688,13.45,1.0,0.7623,0.5974,0.5,0.7623,0.2987,
Bihtā,India,25.5619,84.87,617427,8,29.59,82.2,293.0,0.7397,12.9,1.0,0.7931,0.6247,0.5,0.7931,0.3123,
Bihtā,India,25.5619,84.87,617427,9,28.85,82.7,204.7,0.6886,12.14,1.0,0.855,0.6796,0.5,0.855,0.3398,
Bihtā,India,25.5619,84.87,617427,10,26.51,76.6,50.8,0.809,11.38,1.0,0.9514,0.8518,0.5,0.9514,0.4259,
Bihtā,India,25.5619,84.87,617427,11,21.76,68.5,6.1,0.8202,10.73,1.0,0.5597,0.7966,0.0,0.5597,0.0,
Bihtā,India,25.5619,84.87,617427,12,17.04,70.4,7.7,0.5753,10.41,1.0,0.1703,0.4462,0.0,0.1703,0.0,
Yuhuan,China,28.1277,121.2288,616346,1,8.46,68.9,60.1,0.3441,10.4,1.0,0.0,0.0,0.0,0.0,0.0,
Yuhuan,China,28.1277,121.2288,616346,2,9.6,71.7,63.4,0.3385,11.03,1.0,0.0,0.0,0.0,0.0,0.0,
Yuhuan,China,28.1277,121.2288,616346,3,12.51,74.2,104.3,0.3748,11.8,1.0,0.0,0.1105,0.5,0.0,0.0553,
Yuhuan,China,28.1277,121.2288,616346,4,17.25,75.5,115.6,0.4826,12.68,1.0,0.1876,0.4618,0.5,0.1876,0.2309,
Yuhuan,China,28.1277,121.2288,616346,5,21.87,78.4,176.8,0.5666,13.4,1.0,0.5686,0.8047,0.5,0.5686,0.4023,
Yuhuan,China,28.1277,121.2288,616346,6,25.39,83.7,251.7,0.5275,13.78,1.0,0.8594,0.9341,1.0,0.8594,0.9341,
Yuhuan,China,28.1277,121.2288,616346,7,28.82,80.2,167.3,0.7868,13.62,1.0,0.8575,0.6818,1.0,0.8575,0.6818,
Yuhuan,China,28.1277,121.2288,616346,8,28.67,79.9,228.5,0.7879,13.0,1.0,0.8699,0.6928,0.5,0.8699,0.3464,
Yuhuan,China,28.1277,121.2288,616346,9,25.86,74.7,169.8,0.844,12.16,1.0,0.8976,0.8999,0.5,0.8976,0.45,
Yuhuan,China,28.1277,121.2288,616346,10,21.35,68.4,83.9,0.8019,11.31,1.0,0.526,0.7664,0.5,0.526,0.3832,
Yuhuan,China,28.1277,121.2288,616346,11,16.42,69.9,76.4,0.5615,10.57,1.0,0.1192,0.4003,0.0,0.1192,0.0,
Yuhuan,China,28.1277,121.2288,616346,12,10.8,66.2,55.4,0.4377,10.22,1.0,0.0,0.0,0.0,0.0,0.0,
Khabarovsk,Russia,48.4833,135.0833,615570,1,-20.78,74.0,12.5,0.0303,8.52,1.0,0.0,0.0,0.0,0.0,0.0,
Khabarovsk,Russia,48.4833,135.0833,615570,2,-15.71,69.5,13.2,0.0547,9.94,1.0,0.0,0.0,0.0,0.0,0.0,
Khabarovsk,Russia,48.4833,135.0833,615570,3,-5.86,62.3,28.1,0.1487,11.58,1.0,0.0,0.0,0.5,0.0,0.0,
Khabarovsk,Russia,48.4833,135.0833,615570,4,4.92,56.7,48.6,0.3757,13.44,1.0,0.0,0.0,0.5,0.0,0.0,
Khabarovsk,Russia,48.4833,135.0833,615570,5,12.97,61.9,86.6,0.5689,15.01,1.0,0.0,0.1446,1.0,0.0,0.1446,
Khabarovsk,Russia,48.4833,135.0833,615570,6,18.47,72.3,98.4,0.5885,15.88,1.0,0.2884,0.5525,1.0,0.2884,0.5525,
Khabarovsk,Russia,48.4833,135.0833,615570,7,21.83,77.9,157.1,0.5771,15.52,1.0,0.5652,0.8016,1.0,0.5652,0.8016,
Khabarovsk,Russia,48.4833,135.0833,615570,8,20.07,81.3,155.2,0.439,14.14,1.0,0.4203,0.6712,1.0,0.4203,0.6712,
Khabarovsk,Russia,48.4833,135.0833,615570,9,13.77,76.4,85.5,0.3715,12.33,1.0,0.0,0.2041,0.5,0.0,0.102,
Khabarovsk,Russia,48.4833,135.0833,615570,10,4.78,67.0,53.6,0.2836,10.53,1.0,0.0,0.0,0.0,0.0,0.0,
Khabarovsk,Russia,48.4833,135.0833,615570,11,-7.57,68.5,27.9,0.1091,8.92,1.0,0.0,0.0,0.0,0.0,0.0,
Khabarovsk,Russia,48.4833,135.0833,615570,12,-18.69,73.1,18.1,0.0375,8.11,1.0,0.0,0.0,0.0,0.0,0.0,
Etimesgut,Turkey,39.9458,32.6694,614891,1,0.21,75.1,55.6,0.1544,9.46,1.0,0.0,0.0,0.0,0.0,0.0,
Etimesgut,Turkey,39.9458,32.6694,614891,2,2.05,68.1,48.7,0.2258,10.48,1.0,0.0,0.0,0.0,0.0,0.0,
Etimesgut,Turkey,39.9458,32.6694,614891,3,5.88,59.5,57.3,0.3759,11.69,1.0,0.0,0.0,0.5,0.0,0.0,
Etimesgut,Turkey,39.9458,32.6694,614891,4,10.67,53.4,49.7,0.5981,13.06,1.0,0.0,0.0,0.5,0.0,0.0,
Etimesgut,Turkey,39.9458,32.6694,614891,5,15.74,49.9,47.6,0.8967,14.21,1.0,0.0637,0.3504,1.0,0.0637,0.3504,
Etimesgut,Turkey,39.9458,32.6694,614891,6,19.97,46.6,32.0,1.2468,14.82,0.8766,0.4119,0.6637,1.0,0.3611,0.5818,
Etimesgut,Turkey,39.9458,32.6694,614891,7,23.64,39.0,9.5,1.7822,14.57,0.6089,0.7147,0.9362,1.0,0.4352,0.5701,
Etimesgut,Turkey,39.9458,32.6694,614891,8,23.69,38.1,10.6,1.8127,13.58,0.5936,0.7193,0.9403,1.0,0.427,0.5582,
Etimesgut,Turkey,39.9458,32.6694,614891,9,18.86,40.9,14.5,1.2868,12.25,0.8566,0.3207,0.5816,0.5,0.2747,0.2491,
Etimesgut,Turkey,39.9458,32.6694,614891,10,13.0,53.2,30.2,0.7008,10.91,1.0,0.0,0.147,0.0,0.0,0.0,
Etimesgut,Turkey,39.9458,32.6694,614891,11,6.03,66.3,41.5,0.3154,9.75,1.0,0.0,0.0,0.0,0.0,0.0,
Etimesgut,Turkey,39.9458,32.6694,614891,12,1.96,75.6,56.9,0.172,9.18,1.0,0.0,0.0,0.0,0.0,0.0,
Changping,China,40.2248,116.1944,614821,1,-5.16,41.0,4.6,0.2454,9.44,1.0,0.0,0.0,0.0,0.0,0.0,
Changping,China,40.2248,116.1944,614821,2,-1.13,40.1,7.7,0.3366,10.46,1.0,0.0,0.0,0.0,0.0,0.0,
Changping,China,40.2248,116.1944,614821,3,5.29,41.4,14.6,0.5214,11.68,1.0,0.0,0.0,0.5,0.0,0.0,
Changping,China,40.2248,116.1944,614821,4,13.44,37.1,25.2,0.9688,13.07,1.0,0.0,0.1794,0.5,0.0,0.0897,
Changping,China,40.2248,116.1944,614821,5,20.15,39.8,41.4,1.4208,14.23,0.7896,0.4272,0.6774,1.0,0.3373,0.5349,
Changping,China,40.2248,116.1944,614821,6,24.19,53.1,89.7,1.4165,14.85,0.7917,0.7604,0.9773,1.0,0.602,0.7737,
Changping,China,40.2248,116.1944,614821,7,25.76,69.3,171.3,1.0186,14.6,0.9907,0.8892,0.9075,1.0,0.8809,0.899,
Changping,China,40.2248,116.1944,614821,8,24.38,71.9,136.2,0.8588,13.6,1.0,0.776,0.9913,1.0,0.776,0.9913,
Changping,China,40.2248,116.1944,614821,9,19.2,64.3,68.1,0.7941,12.25,1.0,0.3483,0.6065,0.5,0.3483,0.3032,
Changping,China,40.2248,116.1944,614821,10,11.66,56.3,40.3,0.5995,10.9,1.0,0.0,0.0472,0.0,0.0,0.0,
Changping,China,40.2248,116.1944,614821,11,2.75,52.9,17.9,0.3504,9.72,1.0,0.0,0.0,0.0,0.0,0.0,
Changping,China,40.2248,116.1944,614821,12,-3.45,44.2,5.7,0.2644,9.15,1.0,0.0,0.0,0.0,0.0,0.0,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,1,13.43,52.0,12.1,0.7399,10.95,1.0,0.0,0.1784,1.0,0.0,0.1784,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,2,15.33,45.7,9.7,0.9455,11.36,1.0,0.0298,0.3198,1.0,0.0298,0.3198,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,3,17.28,40.9,10.7,1.1655,11.87,0.9173,0.1904,0.4644,1.0,0.1747,0.426,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,4,18.99,40.5,19.9,1.3065,12.45,0.8468,0.3316,0.5914,1.0,0.2808,0.5008,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,5,19.56,46.1,32.9,1.226,12.92,0.887,0.3788,0.6339,1.0,0.336,0.5623,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,6,18.8,58.8,123.9,0.8933,13.16,1.0,0.3156,0.577,1.0,0.3156,0.577,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,7,17.51,67.8,153.6,0.6439,13.06,1.0,0.2093,0.4814,1.0,0.2093,0.4814,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,8,17.5,68.8,168.1,0.6238,12.66,1.0,0.2087,0.4809,1.0,0.2087,0.4809,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,9,17.0,72.1,163.3,0.5415,12.1,1.0,0.1674,0.4436,1.0,0.1674,0.4436,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,10,15.95,68.0,80.4,0.58,11.54,1.0,0.0811,0.366,1.0,0.0811,0.366,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,11,14.73,60.6,21.0,0.6597,11.06,1.0,0.0,0.2749,1.0,0.0,0.2749,
Chimalhuacán,Mexico,19.4131,-98.9839,614453,12,13.8,54.5,7.9,0.7183,10.83,1.0,0.0,0.2059,1.0,0.0,0.2059,
Kandahār,Afghanistan,31.62,65.7158,614254,1,6.68,55.2,43.5,0.4388,10.15,1.0,0.0,0.0,0.0,0.0,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,2,9.13,56.2,50.3,0.507,10.89,1.0,0.0,0.0,0.0,0.0,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,3,14.69,45.2,46.7,0.9163,11.77,1.0,0.0,0.2725,0.5,0.0,0.1362,
Kandahār,Afghanistan,31.62,65.7158,614254,4,21.58,29.2,14.0,1.8232,12.78,0.5884,0.5448,0.7832,0.5,0.3205,0.2304,
Kandahār,Afghanistan,31.62,65.7158,614254,5,27.86,17.3,1.9,3.0985,13.61,0.0,0.9372,0.7527,1.0,0.0,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,6,32.09,13.4,1.7,4.1391,14.05,0.0,0.586,0.4408,1.0,0.0,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,7,33.68,14.5,2.1,4.4665,13.87,0.0,0.4541,0.3237,1.0,0.0,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,8,31.77,14.1,0.2,4.0315,13.16,0.0,0.6127,0.4645,0.5,0.0,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,9,26.52,15.0,0.0,2.9451,12.18,0.0275,0.9521,0.8512,0.5,0.0262,0.0117,
Kandahār,Afghanistan,31.62,65.7158,614254,10,20.06,21.7,1.5,1.837,11.2,0.5815,0.4193,0.6703,0.0,0.2438,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,11,13.35,35.9,9.1,0.9815,10.35,1.0,0.0,0.1729,0.0,0.0,0.0,
Kandahār,Afghanistan,31.62,65.7158,614254,12,8.26,48.8,22.7,0.5587,9.95,1.0,0.0,0.0,0.0,0.0,0.0,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,1,9.37,68.7,40.9,0.3685,9.92,1.0,0.0,0.0,0.0,0.0,0.0,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,2,10.48,68.3,41.6,0.4015,10.75,1.0,0.0,0.0,0.0,0.0,0.0,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,3,12.84,67.0,55.3,0.4885,11.74,1.0,0.0,0.1347,0.5,0.0,0.0673,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,4,14.98,65.7,46.9,0.5838,12.88,1.0,0.0005,0.2935,0.5,0.0005,0.1467,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,5,18.43,61.9,36.6,0.8084,13.82,1.0,0.2851,0.5496,1.0,0.2851,0.5496,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,6,22.56,56.9,13.3,1.1796,14.31,0.9102,0.6257,0.856,1.0,0.5695,0.7792,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,7,26.13,51.3,2.9,1.6512,14.11,0.6744,0.92,0.8799,1.0,0.6204,0.5934,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,8,26.29,54.2,9.3,1.5671,13.3,0.7164,0.9331,0.8682,0.5,0.6685,0.311,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,9,22.32,63.0,22.5,0.9982,12.2,1.0,0.6059,0.8382,0.5,0.6059,0.4191,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,10,18.55,64.1,39.6,0.7679,11.1,1.0,0.2948,0.5583,0.0,0.2948,0.0,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,11,13.48,66.4,46.2,0.5191,10.15,1.0,0.0,0.1823,0.0,0.0,0.0,
Oujda-Angad,Morocco,34.6867,-1.9114,614000,12,10.5,70.3,32.1,0.377,9.68,1.0,0.0,0.0,0.0,0.0,0.0,
Ruiming,China,25.886,116.027,613894,1,8.73,75.8,68.4,0.273,10.55,1.0,0.0,0.0,0.0,0.0,0.0,
Ruiming,China,25.886,116.027,613894,2,11.34,76.7,88.9,0.313,11.12,1.0,0.0,0.0235,0.0,0.0,0.0,
Ruiming,China,25.886,116.027,613894,3,14.63,79.4,183.7,0.3435,11.82,1.0,0.0,0.2679,0.5,0.0,0.1339,
Ruiming,China,25.886,116.027,613894,4,20.07,77.1,229.7,0.5387,12.62,1.0,0.4208,0.6717,0.5,0.4208,0.3359,
Ruiming,China,25.886,116.027,613894,5,23.9,77.9,278.6,0.655,13.27,1.0,0.7365,0.9558,0.5,0.7365,0.4779,
Ruiming,China,25.886,116.027,613894,6,26.71,78.8,287.9,0.7443,13.61,1.0,0.9678,0.8372,1.0,0.9678,0.8372,
Ruiming,China,25.886,116.027,613894,7,28.98,69.8,149.2,1.2066,13.47,0.8967,0.844,0.6698,0.5,0.7568,0.3003,
Ruiming,China,25.886,116.027,613894,8,28.3,73.0,185.0,1.0376,12.91,0.9812,0.9005,0.72,0.5,0.8835,0.3532,
Ruiming,China,25.886,116.027,613894,9,25.81,72.2,95.9,0.9255,12.14,1.0,0.894,0.9032,0.5,0.894,0.4516,
Ruiming,China,25.886,116.027,613894,10,21.2,68.3,61.1,0.7982,11.37,1.0,0.5133,0.7549,0.5,0.5133,0.3775,
Ruiming,China,25.886,116.027,613894,11,15.79,72.7,63.9,0.4898,10.71,1.0,0.0673,0.3536,0.0,0.0673,0.0,
Ruiming,China,25.886,116.027,613894,12,10.21,72.0,57.2,0.3487,10.39,1.0,0.0,0.0,0.0,0.0,0.0,
Serang,Indonesia,-6.12,106.1503,613356,1,27.06,83.9,289.6,0.5761,12.32,1.0,0.9968,0.8113,1.0,0.9968,0.8113,
Serang,Indonesia,-6.12,106.1503,613356,2,27.12,84.1,266.4,0.5691,12.19,1.0,0.9984,0.807,1.0,0.9984,0.807,
Serang,Indonesia,-6.12,106.1503,613356,3,27.51,83.2,246.1,0.6188,12.04,1.0,0.9662,0.7783,1.0,0.9662,0.7783,
Serang,Indonesia,-6.12,106.1503,613356,4,27.8,83.0,200.6,0.6367,11.86,1.0,0.942,0.7569,1.0,0.942,0.7569,
Serang,Indonesia,-6.12,106.1503,613356,5,28.05,82.1,144.2,0.68,11.72,1.0,0.9212,0.7384,1.0,0.9212,0.7384,
Serang,Indonesia,-6.12,106.1503,613356,6,27.74,81.6,110.9,0.6834,11.65,1.0,0.947,0.7613,1.0,0.947,0.7613,
Serang,Indonesia,-6.12,106.1503,613356,7,27.34,80.7,83.9,0.7036,11.68,1.0,0.9801,0.7908,1.0,0.9801,0.7908,
Serang,Indonesia,-6.12,106.1503,613356,8,27.38,79.1,61.6,0.7617,11.8,1.0,0.977,0.788,1.0,0.977,0.788,
Serang,Indonesia,-6.12,106.1503,613356,9,27.7,78.1,71.6,0.812,11.97,1.0,0.9504,0.7644,1.0,0.9504,0.7644,
Serang,Indonesia,-6.12,106.1503,613356,10,27.9,78.9,129.3,0.7933,12.14,1.0,0.9336,0.7494,1.0,0.9336,0.7494,
Serang,Indonesia,-6.12,106.1503,613356,11,27.63,81.2,203.1,0.6955,12.28,1.0,0.9562,0.7695,1.0,0.9562,0.7695,
Serang,Indonesia,-6.12,106.1503,613356,12,27.27,83.0,268.1,0.6171,12.35,1.0,0.9863,0.7962,1.0,0.9863,0.7962,
Ulyanovsk,Russia,54.3167,48.3667,613334,1,-9.65,83.1,38.9,0.0495,7.63,1.0,0.0,0.0,0.0,0.0,0.0,
Ulyanovsk,Russia,54.3167,48.3667,613334,2,-9.65,80.4,32.1,0.0576,9.44,1.0,0.0,0.0,0.0,0.0,0.0,
Ulyanovsk,Russia,54.3167,48.3667,613334,3,-3.53,77.1,35.4,0.108,11.48,1.0,0.0,0.0,0.5,0.0,0.0,
Ulyanovsk,Russia,54.3167,48.3667,613334,4,6.31,63.7,41.7,0.3467,13.78,1.0,0.0,0.0,1.0,0.0,0.0,
Ulyanovsk,Russia,54.3167,48.3667,613334,5,14.47,54.3,47.3,0.7531,15.77,1.0,0.0,0.2558,1.0,0.0,0.2558,
Ulyanovsk,Russia,54.3167,48.3667,613334,6,18.61,60.8,64.4,0.8409,16.91,1.0,0.2998,0.5628,1.0,0.2998,0.5628,
Ulyanovsk,Russia,54.3167,48.3667,613334,7,20.69,63.2,63.4,0.8984,16.44,1.0,0.4714,0.7172,1.0,0.4714,0.7172,
Ulyanovsk,Russia,54.3167,48.3667,613334,8,18.58,64.7,58.5,0.7565,14.66,1.0,0.2978,0.561,1.0,0.2978,0.561,
Ulyanovsk,Russia,54.3167,48.3667,613334,9,12.67,69.6,55.4,0.445,12.41,1.0,0.0,0.1225,0.5,0.0,0.0612,
Ulyanovsk,Russia,54.3167,48.3667,613334,10,5.61,75.9,51.0,0.219,10.18,1.0,0.0,0.0,0.0,0.0,0.0,
Ulyanovsk,Russia,54.3167,48.3667,613334,11,-2.1,82.8,41.3,0.0902,8.15,1.0,0.0,0.0,0.0,0.0,0.0,
Ulyanovsk,Russia,54.3167,48.3667,613334,12,-7.7,84.0,40.4,0.0548,7.08,1.0,0.0,0.0,0.0,0.0,0.0,
Shenzhou,China,38.002,115.56,613000,1,-1.74,49.2,3.7,0.2731,9.64,1.0,0.0,0.0,0.0,0.0,0.0,
Shenzhou,China,38.002,115.56,613000,2,2.18,45.0,7.1,0.3931,10.58,1.0,0.0,0.0,0.0,0.0,0.0,
Shenzhou,China,38.002,115.56,613000,3,9.27,37.5,10.3,0.7303,11.71,1.0,0.0,0.0,0.5,0.0,0.0,
Shenzhou,China,38.002,115.56,613000,4,16.57,40.7,29.2,1.1183,12.99,0.9408,0.1318,0.4116,0.5,0.124,0.1936,
Shenzhou,China,38.002,115.56,613000,5,22.33,46.2,40.0,1.4528,14.05,0.7736,0.6071,0.8394,1.0,0.4697,0.6493,
Shenzhou,China,38.002,115.56,613000,6,26.82,51.5,64.0,1.7125,14.62,0.6437,0.9772,0.8288,1.0,0.629,0.5335,
Shenzhou,China,38.002,115.56,613000,7,27.98,69.2,161.1,1.162,14.39,0.919,0.9266,0.7433,1.0,0.8516,0.683,
Shenzhou,China,38.002,115.56,613000,8,26.23,75.1,140.1,0.8488,13.47,1.0,0.928,0.8728,0.5,0.928,0.4364,
Shenzhou,China,38.002,115.56,613000,9,21.74,64.7,50.2,0.9185,12.23,1.0,0.5584,0.7955,0.5,0.5584,0.3977,
Shenzhou,China,38.002,115.56,613000,10,15.22,54.2,26.9,0.7929,10.99,1.0,0.0205,0.3114,0.0,0.0205,0.0,
Shenzhou,China,38.002,115.56,613000,11,6.6,53.7,15.3,0.451,9.9,1.0,0.0,0.0,0.0,0.0,0.0,
Shenzhou,China,38.002,115.56,613000,12,-0.25,52.6,4.3,0.2844,9.37,1.0,0.0,0.0,0.0,0.0,0.0,
Jambi,Indonesia,-1.59,103.61,612162,1,26.08,86.4,246.7,0.4581,12.08,1.0,0.9156,0.8839,1.0,0.9156,0.8839,
Jambi,Indonesia,-1.59,103.61,612162,2,26.38,85.2,205.3,0.5099,12.05,1.0,0.9405,0.8615,1.0,0.9405,0.8615,
Jambi,Indonesia,-1.59,103.61,612162,3,26.63,86.6,282.0,0.4689,12.01,1.0,0.9615,0.8428,1.0,0.9615,0.8428,
Jambi,Indonesia,-1.59,103.61,612162,4,26.87,87.6,283.1,0.4374,11.96,1.0,0.981,0.8254,1.0,0.981,0.8254,
Jambi,Indonesia,-1.59,103.61,612162,5,27.17,86.8,204.9,0.4754,11.93,1.0,0.9939,0.803,1.0,0.9939,0.803,
Jambi,Indonesia,-1.59,103.61,612162,6,27.09,84.5,127.9,0.5549,11.91,1.0,0.9989,0.8094,1.0,0.9989,0.8094,
Jambi,Indonesia,-1.59,103.61,612162,7,26.82,82.8,128.5,0.6063,11.92,1.0,0.9771,0.8289,1.0,0.9771,0.8289,
Jambi,Indonesia,-1.59,103.61,612162,8,27.12,79.5,121.6,0.7349,11.95,1.0,0.9983,0.8069,1.0,0.9983,0.8069,
Jambi,Indonesia,-1.59,103.61,612162,9,27.11,79.5,142.4,0.7358,11.99,1.0,0.9992,0.8077,1.0,0.9992,0.8077,
